"features.properties.CNTR_X","features.properties.CNTR_Y","Lat","Long"
"394243.038","424763.966","53.665115194627","-2.03477493100798"
"404658.993","422465.011","53.7619198350168","-2.02609391384078"
"402549.005","429905.962","53.7461652051594","-1.95195754659582"
"402553.017","430185.794","53.7525294357569","-1.99062690074822"
"402554.492","430135.837","53.7523774948127","-1.99333721398674"
"401609.029","427073.039","53.7726483335977","-2.02160956918433"
"392642.991","425756.039","53.7146358444304","-1.92641402198243"
"393579.971","422349.07","53.6866633798358","-1.94769351419129"
"403015.971","430028.953","53.6653932310772","-2.0352969882518"
"406957.983","420082.984","53.681380331932","-2.01279504053691"
"395112.985","423960.965","53.7184320747492","-1.97776741338647"
"400773.975","425607.005","53.7288547177181","-2.1070011485262"
"394297.986","424744.982","53.7876938913283","-1.98340804552704"
"403955.143","425277.42","53.7630448132759","-2.01864495719444"
"394492.045","424669.975","53.7802765817748","-2.03855640617733"
"394010.387","421593.577","53.7773217426491","-1.9992255114075"
"401429.797","426906.542","53.6954932340149","-1.94295440877467"
"406068.48","417521.1","53.7118444144492","-1.98796920020189"
"393223.982","423837.989","53.6764850334494","-1.94155949468036"
"403820.986","427817.04","53.6694846260685","-1.97469023695722"
"404508.078","429756.075","53.7222267324708","-1.99026968987149"
"394383.58","424798.505","53.7867928170962","-1.98515330168406"
"394988.034","424249.048","53.785365689384","-1.98896483060003"
"393509.006","420412.015","53.7556490558387","-1.93482094213166"
"405509.997","422984.016","53.7976481690301","-2.06009599001597"
"404217.003","425700.987","53.7577965030864","-1.95256605897873"
"403902.002","416977.068","53.6761375782356","-2.02208855616611"
"403614.979","417795.012","53.7551443366139","-1.95573256494907"
"403807.027","416873.969","53.7843295702405","-2.07964431023495"
"404184.023","428442.07","53.6563496451909","-1.92560766077475"
"400802.029","423937.004","53.6468161422123","-1.95014850663063"
"403775.546","425130.191","53.6495654115044","-1.94828411343335"
"402496.974","420266.986","53.6471100864352","-1.94438373662465"
"400282.288","425803.335","53.6445868995053","-1.95055968176012"
"412024.166","424904.006","53.6530108200621","-1.95528585215569"
"401609.029","427072.928","53.6496664691707","-1.95436690767056"
"396633.758","424362.111","53.6444338942761","-1.95099873802779"
"393890.062","420752.833","53.6998940890133","-1.74402251917087"
"400749.361","432424.132","53.7003901535626","-1.74453456109537"
"400593.679","432411.096","53.7361578934395","-2.02563810812218"
"404164.752","426774.929","53.662096788414","-1.98106656845038"
"394643.951","420201.702","53.6941461840688","-1.73412161349333"
"397579.014","426424.607","53.698361361797","-2.00142353088233"
"396023.737","426485.35","53.6984518877147","-1.74200133106144"
"403632.786","427791.083","53.7801325660927","-2.03839538018211"
"403965.101","428039.01","53.7877932341672","-2.00792399548741"
"404717.016","428852.985","53.6924021366528","-1.95560821035335"
"401800.557","427308.974","53.7162051261063","-2.130796088897"
"397996.851","426398.478","53.6687295298778","-1.97429725890573"
"413548.701","427900.044","53.7301477367687","-2.06154864195942"
"398149.183","427352.243","53.7468127657986","-2.09769060388645"
"401673.163","427006.305","53.7001587782393","-1.77272740900223"
"412404.628","424514.348","53.6822694502037","-2.01194688647456"
"412014.258","424959.946","53.6949063246632","-1.73605480354323"
"400795.934","424120.469","53.7206322873775","-2.05522782149521"
"400349.57","426244.148","53.6787179633452","-2.01782083126145"
"400975.653","424126.73","53.667264335923","-1.97233012754204"
"394232.997","427709.584","53.6684594748965","-1.97128490069395"
"406300.817","419702.914","53.6696006241379","-1.97172287002042"
"407893.709","420586.878","53.7313743433526","-2.02930379431045"
"410661.303","422500.018","53.789489140243","-2.0708018194052"
"400367.506","427888.45","53.7575943413598","-1.80019267677916"
"392629.849","425789.551","53.7629456199809","-1.93065306391984"
"392647.559","425765.267","53.7684723990096","-1.92865645477202"
"410726.77","422132.128","53.689857397283","-2.00305928707317"
"399799.024","429619.952","53.6890663082139","-2.00205920964216"
"403443.591","418005.156","53.6828412075549","-1.96520307881912"
"397592.888","427311.455","53.7667772360429","-1.93500140487047"
"398325.984","429684.366","53.7269103120597","-1.98811607137047"
"400818.074","424401.179","53.7207851725096","-1.77057076244334"
"415045.604","425306.279","53.7585844241927","-1.80076372074058"
"393868.352","425318.978","53.73608120631","-2.13798407645829"
