type,features.type,features.geometry,features.properties.export_mpan_msid,features.properties.import_mpan_msid,features.properties.customer_name,features.properties.customer_site,features.properties.address_line_1,features.properties.address_line_2,features.properties.town_city,features.properties.county,features.properties.postcode,features.properties.country,features.properties.location_x_coordinate_eastings_where_data_is_held,features.properties.location_y_coordinate_northings_where_data_is_held,features.properties.grid_supply_point,features.properties.bulk_supply_point,features.properties.primary,features.properties.point_of_connection_poc_voltage_kv,features.properties.licence_area,features.properties.energy_source_1,features.properties.energy_conversion_technology_1,features.properties.chp_cogeneration_yes_no,features.properties.storage_capacity_1_mwh,features.properties.storage_duration_1_hours,features.properties.energy_source_energy_conversion_technology_1_registered_capacity_mw,features.properties.energy_source_2,features.properties.energy_conversion_technology_2,features.properties.chp_cogeneration_2_yes_no,features.properties.storage_capacity_2_mwh,features.properties.storage_duration_2_hours,features.properties.energy_source_energy_conversion_technology_2_registered_capacity_mw,features.properties.energy_source_3,features.properties.energy_conversion_technology_3,features.properties.chp_cogeneration_3_yes_no,features.properties.storage_capacity_3_mwh,features.properties.storage_duration_3_hours,features.properties.energy_source_energy_conversion_technology_3_registered_capacity_mw,features.properties.flexible_connection_yes_no,features.properties.connection_status,features.properties.already_connected_registered_capacity_mw,features.properties.maximum_export_capacity_mw,features.properties.maximum_export_capacity_mva,features.properties.maximum_import_capacity_mw,features.properties.maximum_import_capacity_mva,features.properties.date_connected,features.properties.accepted_to_connect_registered_capacity_mw,features.properties.change_to_maximum_export_capacity_mw,features.properties.change_to_maximum_export_capacity_mva,features.properties.change_to_maximum_import_capacity_mw,features.properties.change_to_maximum_import_capacity_mva,features.properties.date_accepted,features.properties.target_energisation_date,features.properties.distribution_service_provider_y_n,features.properties.transmission_service_provider_y_n,features.properties.reference,features.properties.in_a_connection_queue_y_n,features.properties.distribution_reinforcement_reference,features.properties.transmission_reinforcement_reference,features.properties.last_updated,features.properties.geopoint
"FeatureCollection","Feature","[Record]","2394000125361","Data Not Available","GANDER FARM","GANDER FARM","GANDER FARM
CROSS CARR ROAD","HIBALDSTOW","BRIGG","Lincolnshire","DN20 9AA","England",498068,405702,"Keadby","Santon","Hibaldstow",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.05,"","","","","","","","","","","","","No","Connected",0.053,0.05,0.053,"","",2015-09-15 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000126365","Data Not Available","ACTON WORKS","ACTON WORKS","NAYLOR INDUSTRIES PLC
ACTON WORKS
LANE HEAD ROAD","CAWTHORNE","BARNSLEY","Yorkshire","S75 4AD","England",426920,406880,"West Melton Section 3","Barugh 132/66kV","Barugh 66/11kV",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.053,"","","","","","","","","","","","","No","Connected",0.056,0.053,0.056,"","",2015-10-22 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000126417","Data Not Available","MOORENDS FARM","MOORENDS FARM","MOORENDS FARM BUNGALOW","GOOLE ROAD
MOORENDS","DONCASTER","Yorkshire","DN8 4JY","England",469298,417007,"West Melton / Thorpe Marsh","Doncaster B/Thorpe Marsh","Thorne",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.053,"","","","","","","","","","","","","No","Connected",0.056,0.053,0.056,"","",2015-10-23 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000127475","Data Not Available","COLLEGE FARM","COLLEGE FARM","COLLEGE FARM
BACK STREET","ALKBOROUGH","SCUNTHORPE","Lincolnshire","DN15 9JN","England",487351,421737,"Keadby","Scunthorpe North","Flixborough",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.05,"","","","","","","","","","","","","No","Connected",0.053,0.05,0.053,"","",2015-12-17 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000127810","Data Not Available","HONEYPOT FARM","HONEYPOT FARM","HONEYPOT FARM
HIGH STREET","SOUTH MILFORD","Leeds","West Yorkshire","LS25 5AQ","England",449178,431553,"Ferrybridge B","Bramham","Sherburn",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.053,"","","","","","","","","","","","","No","Connected",0.056,0.053,0.056,"","",2016-01-06 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000128479","Data Not Available","TECHNICA LTD","TECHNICA LTD","TECHNICA LTD
ESTATE ROAD NO 5","CHERRY TREE BUSINESS PARK","GRIMSBY","Lincolnshire","DN31 2TX","England",525106,410593,"Grimsby West","Yarborough Road 132/33kV","BTP",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.053,"","","","","","","","","","","","","No","Connected",0.056,0.053,0.056,"","",2016-02-12 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000129213","Data Not Available","TOBY'S HILL","TOBY'S HILL","TOBY'S HILL
MARSH LANE","SALTFLEET","LOUTH","Lincolnshire","LN11 7RT","England",545513,395005,"Keadby","Wold Newton","GRAINTHORPE",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.05,"","","","","","","","","","","","","No","Connected",0.053,0.05,0.053,"","",2016-03-23 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000129570","Data Not Available","LIMPOOL FARM","LIMPOOL FARM","LIMPOOL FARM
STRIPE ROAD","TICKHILL","DONCASTER","South Yorkshire","DN11 9HQ","England",461352,394876,"West Melton / Thorpe Marsh","Doncaster B/Thorpe Marsh","AUSTERFIELD",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.06,"","","","","","","","","","","","","No","Connected",0.063,0.06,0.063,"","",2016-04-20 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000129835","Data Not Available","JESSOPS RIVERSIDE UNIT 9-12 -800","JESSOPS RIVERSIDE UNIT 9-12 -800","9
JESSOPS RIVERSIDE","800 BRIGHTSIDE LANE","Sheffield","South Yorkshire","S9 2RX","England",438476,390220,"West Melton / Thorpe Marsh","Blackburn Meadows B","Blackburn Meadows 33/11kV",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.05,"","","","","","","","","","","","","No","Connected",0.053,0.05,0.053,"","",2016-05-17 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000132020","Data Not Available","THE ENTERPRISE VILLAGE UNIT E26","THE ENTERPRISE VILLAGE UNIT E26","UNIT E26
THE ENTERPRISE VILLAGE","PRINCE ALBERT GARDENS","GRIMSBY","Lincolnshire","DN31 3AT","England",527442,410226,"Grimsby West","Moss Road","Marsden Road",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.052,"","","","","","","","","","","","","No","Connected",0.055,0.052,0.055,"","",2016-09-13 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","1574000323991","Data Not Available","Solar Panel, Burton Hall Farmhouse, Burton, Bamburgh","Solar Panel, Burton Hall Farmhouse, Burton, Bamburgh","Burton Hall Farmhouse","Burton","Bamburgh","Northumberland","NE69 7AR","England",417877,633111,"Blyth 132kV","Linton","Denwick",0.4,"Northern Powergrid (Northeast) plc","Solar","Photovoltaic","No","","",0.181,"","","","","","","","","","","","","No","Connected",0.191,0.181,0.191,"","",2016-01-07 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-03-23 00:00:00.000,""
"FeatureCollection","Feature","[Record]","1574000323389","Data Not Available","Fergusons Transport, Northumberland Business Park, Cramlington","Fergusons Transport, Northumberland Business Park, Cramlington","Fergusons Transport","Northumberland Business Park West","Cramlington","Northumberland","NE23 7RH","England",425872,574728,"Blyth 66kV","Blyth 66kV","Seghill",0.4,"Northern Powergrid (Northeast) plc","Solar","Photovoltaic","No","","",0.08,"","","","","","","","","","","","","No","Connected",0.084,0.08,0.084,"","",2015-11-03 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","1574000324666","Data Not Available","Switch Room 12, Middleton Grange Shopping Centre, Hartlepool, TS24 7RT","Switch Room 12, Middleton Grange Shopping Centre, Hartlepool, TS24 7RT","Switch Room 12","Middleton Grange Shopping Centre","Hartlepool","Hartlepool","TS24 7RT","England",450766,532390,"Hartmoor","Hartmoor","Hartmoor 66/20kV",0.4,"Northern Powergrid (Northeast) plc","Solar","Photovoltaic","No","","",0.19,"","","","","","","","","","","","","No","Connected",0.2,0.19,0.2,"","",2016-02-27 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","1574000324220","Data Not Available","Great Yorkshire Show, Railway Road, Harrogate, HG2 8NZ","Great Yorkshire Show, Railway Road, Harrogate, HG2 8NZ","Great Yorkshire Show","Railway Road","Harrogate","Harrogate","HG2 8NZ","England",432776,454221,"Knaresborough","Harrogate 132/33kV","Starbeck",11,"Northern Powergrid (Northeast) plc","Solar","Photovoltaic","No","","",0.5,"","","","","","","","","","","","","No","Connected",0.526,0.475,0.5,"","",2016-08-05 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","1574000322622","Data Not Available","Hollies Farm, Bishop Thornton, Harrogate","Hollies Farm, Bishop Thornton, Harrogate","Hollies Farm","Bishop Thornton","Harrogate","Harrogate","HG3 3JZ","England",426434,465332,"Knaresborough","Wormald Green 132/11kV","Wormald Green 132/11kV Direct",0.4,"Northern Powergrid (Northeast) plc","Solar","Photovoltaic","No","","",0.15,"","","","","","","","","","","","","No","Connected",0.158,0.15,0.158,"","",2015-11-19 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","1574000319294","Data Not Available","Home Farm, Newby Hall, Ripon, North Yorkshire","Home Farm, Newby Hall, Ripon, North Yorkshire","Home Farm","Newby Hall","Ripon","Harrogate","HG4 5AE","England",438430,465841,"Knaresborough","Wormald Green 132/11kV","Wormald Green 132/11kV Direct",0.4,"Northern Powergrid (Northeast) plc","Solar","Photovoltaic","No","","",0.08,"","","","","","","","","","","","","No","Connected",0.084,0.08,0.084,"","",2014-10-24 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-10-17 00:00:00.000,""
"FeatureCollection","Feature","[Record]","1574000323723","Data Not Available","Bland Close Farm, Whitcliffe Lane, Littlethorpe, Ripon, North Yorkshire","Bland Close Farm, Whitcliffe Lane, Littlethorpe, Ripon, North Yorkshire","Bland Close Farm","Whitcliffe Lane","Ripon","Harrogate","HG4 3AS","England",429767,468912,"Knaresborough","Wormald Green 132/33kV","Ripon",0.4,"Northern Powergrid (Northeast) plc","Solar","Photovoltaic","No","","",0.086,"","","","","","","","","","","","","No","Connected",0.091,0.086,0.091,"","",2016-04-04 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-11-14 00:00:00.000,""
"FeatureCollection","Feature","[Record]","1574000313761","Data Not Available","Coldstone House Farm, Great North Road, Sinderby, Thirsk, North Yorkshire","Coldstone House Farm, Great North Road, Sinderby, Thirsk, North Yorkshire","Unit 1A","Coldstone Lane","Thirsk","Harrogate","YO7 4LF","England",431376,470913,"Knaresborough","Wormald Green 132/33kV","Ripon",0.4,"Northern Powergrid (Northeast) plc","Solar","Photovoltaic","No","","",0.199,"","","","","","","","","","","","","No","Connected",0.209,0.19,0.2,"","",2014-06-23 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-11-14 00:00:00.000,""
"FeatureCollection","Feature","[Record]","1574000321354","Data Not Available","Marsh Farm, Easington, Saltburn-by-the-Sea","Marsh Farm, Easington, Saltburn-by-the-Sea","Marsh Farm","Mars Lane","Saltburn-By-The-Sea","Redcar and Cleveland","TS13 4TR","England",474464,513428,"Lackenby","Lackenby","Carlin How T3 T4",0.4,"Northern Powergrid (Northeast) plc","Solar","Photovoltaic","No","","",0.109,"","","","","","","","","","","","","No","Connected",0.115,0.109,0.115,"","",2015-03-24 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-11-14 00:00:00.000,""
"FeatureCollection","Feature","[Record]","1574000321911","Data Not Available","PD Logistics Ltd, Cowpen Lane Industrial Estate, Billingham, Durham","PD Logistics Ltd, Cowpen Lane Industrial Estate, Billingham, Durham","P D Logistics Ltd","Cowpen Lane","Billingham","Stockton-on-Tees","TS23 4DB","England",447013,523795,"Norton","North Tees","North Tees T1 T2",0.4,"Northern Powergrid (Northeast) plc","Solar","Photovoltaic","No","","",0.077,"","","","","","","","","","","","","No","Connected",0.081,0.077,0.081,"","",2015-07-24 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-11-14 00:00:00.000,""
"FeatureCollection","Feature","[Record]","1574000309551","Data Not Available","Lodge Farm, Leppington, Westow, York, North Yorkshire","Lodge Farm, Leppington, Westow, York, North Yorkshire","Lodge Farm","Leppington","York","Ryedale","YO60 7LR","England",478699,472456,"Osbaldwick","Malton Grid","Malton",0.4,"Northern Powergrid (Northeast) plc","Solar","Photovoltaic","No","","",0.128,"","","","","","","","","","","","","No","Connected",0.135,0.128,0.135,"","",2012-09-14 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-11-14 00:00:00.000,""
"FeatureCollection","Feature","[Record]","1574000309686","Data Not Available","Pig Unit, East Moor Airfield, Carr Lane, Sutton-on-the-forest, York, North Yorkshire","Pig Unit, East Moor Airfield, Carr Lane, Sutton-on-the-forest, York, North Yorkshire","Pig Unit","Carr Lane","York","Hambleton District","YO61 1EY","England",463164,466957,"Osbaldwick","Malton Grid","Sheriff Hutton",0.4,"Northern Powergrid (Northeast) plc","Solar","Photovoltaic","No","","",0.184,"","","","","","","","","","","","","No","Connected",0.194,0.184,0.194,"","",2012-09-28 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-11-14 00:00:00.000,""
"FeatureCollection","Feature","[Record]","1574000322250","Data Not Available","Moxby Hall Farm, Stillington, York","Moxby Hall Farm, Stillington, York","Moxby Hall Farm","Stillington","York","Hambleton District","YO61 1NB","England",458932,466737,"Osbaldwick","Malton Grid","Sheriff Hutton",0.4,"Northern Powergrid (Northeast) plc","Solar","Photovoltaic","No","","",0.19,"","","","","","","","","","","","","No","Connected",0.2,0.19,0.2,"","",2015-08-06 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-11-14 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000089777","Data Not Available","Solar Panel shed 1 East Riding","Solar Panel shed 1 East Riding","East Riding of Ows Thorpe Farm","Ows thorpe Eastrington","Goole","East Yorkshire","DN14 7QH","England",480840,430851,"Creyke Beck","Hull West","Newport 1",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.05,"","","","","","","","","","","","","No","Connected",0.053,0.05,0.053,"","",2011-10-09 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000089786","Data Not Available","East Riding of Solar Panel","East Riding of Solar Panel","East Riding of Solar Panels","Grain Store ws Thorpe Farm Ows Thorpe Lane Eastrington","Goole","Yorkshire","DN14 7QH","England",480840,430851,"Creyke Beck","Hull West","Newport 1",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.05,"","","","","","","","","","","","","No","Connected",0.053,0.05,0.053,"","",2011-10-09 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000089800","Data Not Available","Solar Panels Blackwood House Farm","Solar Panels Blackwood House Farm","Blackwood House Farm","North Duffield","Seleby","North Yorkshire","YO8 5DB","England",467155,436146,"Drax","Osgodby 3/4","Olympia Mills",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.05,"","","","","","","","","","","","","No","Connected",0.053,0.05,0.053,"","",2011-10-11 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000095628","Data Not Available","J C T 600 LTD (BODYCLINIC)","J C T 600 LTD (BODYCLINIC)","J C T 600 LTD (BODYCLINIC)","320","Bradford","Wesr orkshire","BD4 8RS","England",418466,431889,"Skelton Grange","Staygate","Dudley Hill",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.05,"","","","","","","","","","","","","No","Connected",0.053,0.05,0.053,"","",2012-07-04 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000096817","Data Not Available","GROVE FARM","GROVE FARM","EXPORT ONLY SOLAR PANEL
GROVE FARM
MAIN STREET","HAYTON","York","Yorkshire","YO42 1RJ","England",481995,445607,"Creyke Beck","Driffield/Beverley Group","Hayton",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.052,"","","","","","","","","","","","","No","Connected",0.055,0.052,0.055,"","",2012-08-13 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000097226","Data Not Available","HALL FARM","HALL FARM","SOLAR PANEL
HALL FARM
WITHERNSEA ROAD","HALSHAM","Hull","East Yorkshire","HU12 0BT","England",529930,428160,"Saltend North","Hull East 132/33kV","Withernsea",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.052,"","","","","","","","","","","","","No","Connected",0.055,0.052,0.055,"","",2012-08-23 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000098415","Data Not Available","TUFT HILL FARM","TUFT HILL FARM","SOLAR
TUFT HILL FARM","KILHAM","Driffield","East Yorkshire","YO25 4SB","England",508663,465433,"Creyke Beck","Driffield/Beverley Group","Driffield",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.052,"","","","","","","","","","","","","No","Connected",0.055,0.052,0.055,"","",2012-09-25 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000098586","Data Not Available","J REVIS AND SONS","J REVIS AND SONS","SOLAR PANEL
J REVIS AND SONS
SOUTHFIELD LANE","TOCKWITH","York","Yorkshire","YO26 7QP","England",445856,451464,"Ferrybridge B","Bramham","Audby Lane",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.052,"","","","","","","","","","","","","No","Connected",0.055,0.052,0.055,"","",2012-10-03 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000102930","Data Not Available","BYWORTH BOILERS LIMITED","BYWORTH BOILERS LIMITED","BYWORTH BOILERS
PARKWOOD BOILER WORKS","PARKWOOD STREET","Keighley","West Yorkshire","BD21 4NW","England",407343,441287,"Bradford West","Bingley 132/33kV","Airedale Road",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.05,"","","","","","","","","","","","","No","Connected",0.053,0.05,0.053,"","",2013-04-17 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000103386","Data Not Available","MANOR FARM","MANOR FARM","SOLAR PANELS
MANOR FARM","OWMBY","Barnetby","Lincolnshire","DN38 6AY","England",507813,405047,"Keadby","Wold Newton","Caistor",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.05,"","","","","","","","","","","","","No","Connected",0.053,0.05,0.053,"","",2013-04-25 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000106270","Data Not Available","SUNNY HILL FARM","SUNNY HILL FARM","SUNNY HILL FARM","MAIN STREET","WATTON","Yorkshire","YO25 9AW","England",501433,450258,"Creyke Beck","Driffield/Beverley Group","Driffield",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.05,"","","","","","","","","","","","","No","Connected",0.053,0.05,0.053,"","",2013-06-27 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000106410","Data Not Available","MANOR FARM","MANOR FARM","MANOR FARM COTTAGE","LISSINGTON","LINCOLN","Linconshire","LN3 5AE","England",510489,383171,"Keadby","Wold Newton","Walesby",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.05,"","","","","","","","","","","","","No","Connected",0.053,0.05,0.053,"","",2013-07-02 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000107098","Data Not Available","PRESTIGIOUS TEXTILES","PRESTIGIOUS TEXTILES","PRESTIGIOUS TEXTILES","4 CROSS LANE","Bradford","West Yorkshire","BD4 0SG","England",420703,429492,"Skelton Grange","Heckmondwike","BURNLEYVILLE",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.07,"","","","","","","","","","","","","No","Connected",0.074,0.07,0.074,"","",2013-08-02 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000107840","Data Not Available","THE GRANGE","THE GRANGE","THE GRANGE","BENNIWORTH","MARKET RASEN","Lincolnshire","LN8 6JS","England",521833,381401,"Keadby","Wold Newton","BELMONT COVERT",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.05,"","","","","","","","","","","","","No","Connected",0.053,0.05,0.053,"","",2013-09-06 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-11 00:00:00.000,""
